ref,date,name,other_trades,Other Trades Parenth,Other Trades Dates,Other Trade Suffix 2,Role_primary,Relation to,RoleRelationDates,guild_memberships,opticians,seller_descriptions,Qualifier IS,Dates IS,maker_descriptions,IM Dates Parenth,Material,Qualifier IM,seller_trades,Seller_trades parenth,Seller trade dates,maker_trades,Maker_trade parentheses 1,Maker_trade Date Qual,Maker_qualifier
10246,1872-01-01T00:00:00Z,RIEGO,,,,,Jeweller,,,,,,,,,,,,,,,,,,
10247,1872-01-01T00:00:00Z,BARNETT,,,,,,,,,,,,,,,,,,,,Gauge,,,
10248,1872-01-01T00:00:00Z,SQUIRE,,,,,,,,,,,,,,,,,,,,Magic Lantern,,,
10249,1872-01-01T00:00:00Z,DEFRIES & SONS,,,,,,,,,,,,,,,,,,,,Gauge Tube,Glass ,,
10249,1872-01-01T00:00:00Z,DEFRIES & SONS,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10250,1872-01-01T00:00:00Z,SMITH BROTHERS & CO.,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10250,1872-01-01T00:00:00Z,SMITH BROTHERS & CO.,,,,,,,,,,,,,,,,,,,,Gauge,,,
10251,1872-01-01T00:00:00Z,DOWNS & SON,,,,,,,,,,,,,Electrical,,,,,,,,,,
10252,1872-01-01T00:00:00Z,JONES & SON,,,,,,,,,,,,,,,,,,,,Tape,measuring,,
10253,1872-01-01T00:00:00Z,PERRIN,,,,,Galvanist ,medical,,,,,,,,,,,,,,,,,
10254,1872-01-01T00:00:00Z,KEMP,,,,,,,,,,,,,Mathematical,,,,,,,,,,
10254,1872-01-01T00:00:00Z,KEMP,,,,,,,,,Optician,,,,,,,,,,,,,,
10255,1872-01-01T00:00:00Z,MIALT,,,,,,,,,Optician,,,,,,,,,,,,,,
10256,1872-01-01T00:00:00Z,MORSE,,,,,,,,,Optician,,,,,,,,,,,,,,
10257,1872-01-01T00:00:00Z,PHELPS & BRAHAM,,,,,,,,,Optician,,,,,,,,,,,,,,
10258,1872-01-01T00:00:00Z,PUGH,,,,,,,,,Optician,,,,,,,,,,,,,,
10259,1872-01-01T00:00:00Z,RUSSELL,,,,,,,,,Optician,,,,,,,,,,,,,,
10260,1872-01-01T00:00:00Z,GARDNER,,,,,,,,,,,,,,,,,,,,Weight,,,
10260,1872-01-01T00:00:00Z,GARDNER,,,,,,,,,,,,,,,,,,,,Scale,,,
10261,1872-01-01T00:00:00Z,GLOVER,,,,,,,,,,,,,,,,,,,,Weight,,,
10261,1872-01-01T00:00:00Z,GLOVER,,,,,,,,,,,,,,,,,,,,Scale,,,
10262,1872-01-01T00:00:00Z,KEEP,,,,,,,,,,,,,,,,,,,,Weight,,,
10262,1872-01-01T00:00:00Z,KEEP,,,,,,,,,,,,,,,,,,,,Scale,,,
10263,1872-01-01T00:00:00Z,KIMBERLEY,,,,,,,,,,,,,,,,,,,,Rule,,,
10264,1872-01-01T00:00:00Z,PURSER,,,,,,,,,,,,,,,,,,,,Rule,,,
10264,1872-01-01T00:00:00Z,PURSER,,,,,,,,,,,,,,,,,,,,Tape,measuring,,
10265,1872-01-01T00:00:00Z,TURNER,,,,,,,,,,,,,,,,,,,,Rule,Mathematical ,,
10265,1872-01-01T00:00:00Z,TURNER,,,,,,,,,,,,,,,,,,,,Rule,,,
10266,1872-01-01T00:00:00Z,DUCKHAM,,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10267,1872-01-01T00:00:00Z,SHOREY,,,,,,,,,,,,,,,,,,,,Weight,,,
10267,1872-01-01T00:00:00Z,SHOREY,,,,,,,,,,,,,,,,,,,,Scale,,,
10268,1872-01-01T00:00:00Z,STILLWELL & SONS,,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10268,1872-01-01T00:00:00Z,STILLWELL & SONS,,,,,,,,,,,,,,,,,,,,Weight,,,
10268,1872-01-01T00:00:00Z,STILLWELL & SONS,,,,,,,,,,,,,,,,,,,,Scale,,,
10269,1873-01-01T00:00:00Z,BAKER & CAPNER,,,,,,,,,,,,,,,,,,,,Thermometer,,,
10269,1873-01-01T00:00:00Z,BAKER & CAPNER,,,,,,,,,,,,,,,,,,,,Barometer,,,
10269,1873-01-01T00:00:00Z,BAKER & CAPNER,,,,,,,,,,,,,Philosophical,,,,,,,,,,
10270,1873-01-01T00:00:00Z,ELLIOTT,,,,,,,,,,,,,,,,,,,,Thermometer,,,
10270,1873-01-01T00:00:00Z,ELLIOTT,,,,,,,,,,,,,,,,,,,,Barometer,,,
10270,1873-01-01T00:00:00Z,ELLIOTT,,,,,,,,,,,,,Philosophical,,,,,,,,,,
10271,1873-01-01T00:00:00Z,MAYNARD,,,,,Manufacturer,"glass (chemical), apparatus (chemical)",,,,,,,,,,,,,,,,,
10272,1873-01-01T00:00:00Z,OATS,,,,,Grinder ,glass (optical),,,,,,,,,,,,,,,,,
10274,1871-01-01T00:00:00Z,PAILLARD,,,,,,,,,,,,,,,,,,,,Watch,,,
10274,1871-01-01T00:00:00Z,PAILLARD,,,,,,,,,,,,,,,,,,,,Chronometer,,"1873, from ",
10275,1873-01-01T00:00:00Z,WILKINSON,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10276,1873-01-01T00:00:00Z,DARLOW & CO.,,,,,,,,,,,,,Electrical,,,,,,,,,,
10277,1873-01-01T00:00:00Z,DARLOW & CO.,,,,,,,,,,,,,Electrical,,,,,,,,,,
10277,1873-01-01T00:00:00Z,DARLOW & CO.,,,,,Manufacturer,magnetic curative appliance,,,,,,,,,,,,,,,,,
10278,1873-01-01T00:00:00Z,RUSSELL & CO.,,,,,,,,,,,,,Electrical,Electrical(1873-4 only in dirs),,,,,,,,,
10278,1873-01-01T00:00:00Z,RUSSELL & CO.,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10278,1873-01-01T00:00:00Z,RUSSELL & CO.,,,,,Contractor ,telegraph,,,,,,,,,,,,,,,,,
10279,1873-01-01T00:00:00Z,BEDFORD & CO.,,,,,,,,,,,,,Mathematical,,,,,,,,,,
10280,1873-01-01T00:00:00Z,DEWRANCE & CO.,,,,,,,,,,,,,,,,,,,,Salinometer,,1881 dir only,
10280,1873-01-01T00:00:00Z,DEWRANCE & CO.,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10281,1873-01-01T00:00:00Z,HOETEN,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10282,1873-01-01T00:00:00Z,TAYLOR & CO.,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10283,1873-01-01T00:00:00Z,LAWSON & CO.,,,,,,,,,Optician,,,,,,,,,,,,,,
10284,1873-01-01T00:00:00Z,ROWLAND & CO.,,,,,,,,,,,,,,,,,,,,Opera glass,,,
10284,1873-01-01T00:00:00Z,ROWLAND & CO.,,,,,,,,,,,,,,,,,,,,Opera glass,,,
10284,1873-01-01T00:00:00Z,ROWLAND & CO.,,,,,,,,,Optician,,,,,,,,,,,,,,
10285,1873-01-01T00:00:00Z,STREET,,,,,,,,,Optician,,,,,,,,,,,,,,
10286,1873-01-01T00:00:00Z,SUTTON,,,,,,,,,Optician,,,,,,,,,,,,,,
10287,1873-01-01T00:00:00Z,THOMAS,,,,,,,,,,,,,Meteorological,,,,,,,,,,
10287,1873-01-01T00:00:00Z,THOMAS,,,,,,,,,,,,,Philosophical,,,,,,,,,,
10287,1873-01-01T00:00:00Z,THOMAS,,,,,,,,,,,,,Mathematical,,,,,,,,,,
10287,1873-01-01T00:00:00Z,THOMAS,,,,,,,,,Optician,,,,,,,,,,,,,,
10288,1873-01-01T00:00:00Z,"HOCKIN, WILSON & CO.",,,,,Manufacturer,apparatus (photographic),,,,,,,,,,,,,,,,,
10288,1873-01-01T00:00:00Z,"HOCKIN, WILSON & CO.",,,,,Manufacturer,apparatus (photo),,,,,,,,,,,,,,,,,
10289,1873-01-01T00:00:00Z,MASKEY,,,,,,,,,,,,,,,,,,,,Weight,,,
10289,1873-01-01T00:00:00Z,MASKEY,,,,,,,,,,,,,,,,,,,,Scale,,,
10290,1873-01-01T00:00:00Z,SMITH,,,,,,,,,,,,,,,,,,,,Weight,,,
10290,1873-01-01T00:00:00Z,SMITH,,,,,,,,,,,,,,,,,,,,Scale,,,
10291,1873-01-01T00:00:00Z,WERGE,,,,,Manufacturer,apparatus (photographic),,,,,,,,,,,,,,,,,
10292,1873-01-01T00:00:00Z,DUCKHAM'S WEIGHING MACHINE CO. LIMITED,,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10293,1873-01-01T00:00:00Z,FAIRBANKS & CO.,,,,,,,,,,,,,,,,,,,,Weight,,,
10293,1873-01-01T00:00:00Z,FAIRBANKS & CO.,,,,,,,,,,,,,,,,,,,,Scale,,,
10294,1873-01-01T00:00:00Z,IZANT & CO.,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10294,1873-01-01T00:00:00Z,IZANT & CO.,,,,,Contractor ,telegraph,,,,,,,,,,,,,,,,,
10295,1873-01-01T00:00:00Z,MEITER & CO.,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10295,1873-01-01T00:00:00Z,MEITER & CO.,,,,,Manufacturer,cable (submarine: telegraph),,,,,,,,,,,,,,,,,
10296,1872-01-01T00:00:00Z,"PARRY, LOVEL & CO.",,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10297,1874-01-01T00:00:00Z,BROWN,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10298,1874-01-01T00:00:00Z,POTHS & SEMPLE,,,,,Manufacturer,"glass (chemical), apparatus (chemical)",,,,,,,,,,,,,,,,,
10299,1874-01-01T00:00:00Z,CARTER & SON,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10300,1874-01-01T00:00:00Z,GARRATT,,,,,,,,,,,,,Electrical,,,,,,,,,,
10300,1874-01-01T00:00:00Z,GARRATT,,,,,Manufacturer,magnetic curative appliance,,,,,,,,,,,,,,,,,
10301,1874-01-01T00:00:00Z,GUILLAUME & MOORE,,,,,,,,,,,,,,,,,,,,Watch,,,
10301,1874-01-01T00:00:00Z,GUILLAUME & MOORE,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10302,1874-01-01T00:00:00Z,HOLTEN & CO.,,,,,,,,,,,,,Electrical,,,,,,,,,,
10303,1874-01-01T00:00:00Z,MACDOWALL,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10304,1870-01-01T00:00:00Z,ADAMS,,,,,,,,,,,,,,,,,,,,Clock,,,
10304,1870-01-01T00:00:00Z,ADAMS,,,,,,,,,,,,,,,,,,,,Watch,,,
10304,1870-01-01T00:00:00Z,ADAMS,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10305,1851-01-01T00:00:00Z,TYLER,,,,,,,,,,,,,,,,,,,,Barometer,,,
10306,1874-01-01T00:00:00Z,PYE & SPRINGTHORPE,,,,,Turner ,optical,,,,,,,,,,,,,,,,,
10307,1878-01-01T00:00:00Z,WILSON,,,,,,,,,,,,,,,,,Chart,,,,,,
10308,1881-01-01T00:00:00Z,FRODSHAM,,,,,Manufacturer,chronometer,,,,,,,,,,,,,,,,,
10310,1874-01-01T00:00:00Z,BOURDON,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10311,1874-01-01T00:00:00Z,BRODIE & MIDDLETON,,,,,,,,,,,,,,,,,,,,Magic Lantern,,,
10312,1874-01-01T00:00:00Z,LAFARGUE & COLES,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10314,1874-01-01T00:00:00Z,MOORE & CO.,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10315,1874-01-01T00:00:00Z,RAMSEY,,,,,,,,,,,,,,,,,,,,Gauge Tube,Glass ,,
10315,1874-01-01T00:00:00Z,RAMSEY,,,,,,,,,,,,,,,,,,,,Steam Gauge,tube,,
10316,1874-01-01T00:00:00Z,"SCRIVENER, GILL & CO.",,,,,Manufacturer,magnetic curative appliance,,,,,,,,,,,,,,,,,
10317,1874-01-01T00:00:00Z,SIEBERT,,,,,,,,,Optician,,,,,,,,,,,,,,
10318,1891-01-01T00:00:00Z,COOPER,,,,,,,,,,,,,,,,,,,,Spectacle,steel,,
10318,1891-01-01T00:00:00Z,COOPER,,,,,,,,,,,,,,,,,,,,Spectacle,steel,,
10318,1891-01-01T00:00:00Z,COOPER,,,,,,,,,Optician,,,,,,,,,,,,,,
10319,1901-01-01T00:00:00Z,COOPER,,,,,,,,,,,,,,,,,,,,Spectacle,,,
10320,1874-01-01T00:00:00Z,DOWNS,,,,,Turner ,optical,,,,,,,,,,,,,,,,,
10321,1877-01-01T00:00:00Z,ARTHURTON,,,,,,,,,,,,,,,,,,,,Mill,,,
10321,1877-01-01T00:00:00Z,ARTHURTON,,,,,,,,,,,,,,,,,,,,Measure,,,
10321,1877-01-01T00:00:00Z,ARTHURTON,,,,,,,,,,,,,,,,,,,,Weight,,,
10321,1877-01-01T00:00:00Z,ARTHURTON,,,,,,,,,,,,,,,,,,,,Scale,,,
10321,1877-01-01T00:00:00Z,ARTHURTON,,,,,,,,Blacksmiths,,,,,,,,,,,,,,,
10322,1874-01-01T00:00:00Z,CAPLATZI,,,,,,,,,,,,,Mathematical,,,,,,,,,,
10322,1874-01-01T00:00:00Z,CAPLATZI,,,,,,,,,Optician,,,,,,,,,,,,,,
10322,1874-01-01T00:00:00Z,CAPLATZI,,,,,Manufacturer,glass,chemical & apparatus,,,,,,,,,,,,,,,,
10322,1874-01-01T00:00:00Z,CAPLATZI,,,,,Manufacturer,apparatus (photographic),,,,,,,,,,,,,,,,,
10323,1874-01-01T00:00:00Z,WILLIAMS,,,,,,,,,,,,,,,,,,,,Weight,,,
10323,1874-01-01T00:00:00Z,WILLIAMS,,,,,,,,,,,,,,,,,,,,Scale,,,
10324,1874-01-01T00:00:00Z,M'CRAIGHT & Son,,,,,,,,,,,,,,,,,,,,Scale,,,
10324,1874-01-01T00:00:00Z,M'CRAIGHT & Son,,,,,,,,,,,,,,,,,,,,Weight,,,
10325,1874-01-01T00:00:00Z,SMITH & CO.,,,,,,,,,,,,,,,,,,,,Mill,,,
10325,1874-01-01T00:00:00Z,SMITH & CO.,,,,,,,,,,,,,,,,,,,,Measure,,,
10325,1874-01-01T00:00:00Z,SMITH & CO.,,,,,,,,,,,,,,,,,,,,Scale,,,
10325,1874-01-01T00:00:00Z,SMITH & CO.,,,,,,,,,,,,,,,,,,,,Weight,,,
10326,1874-01-01T00:00:00Z,BENN,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10327,1874-01-01T00:00:00Z,HARBOROW & CO.,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10328,1874-01-01T00:00:00Z,VARLEY & CO.,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10328,1874-01-01T00:00:00Z,VARLEY & CO.,,,,,Contractor ,telegraph,,,,,,,,,,,,,,,,,
10329,1874-01-01T00:00:00Z,BLOGG & CO.,,,,,,,,,,,,,,,,,,,,Spectacle,,,
10330,1874-01-01T00:00:00Z,McFARLANE,,,,,,,,,,,,,,,,,,,,Case,Telegraph Instrument  ,,
10330,1874-01-01T00:00:00Z,McFARLANE,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10331,1874-01-01T00:00:00Z,BECKER'S CHEMICAL AND SCIENTIFIC BALANCES,,,,,,,,,,,,,,,,,,,,Balance,,,
10332,1874-01-01T00:00:00Z,POUPARD & SONS,,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10332,1874-01-01T00:00:00Z,POUPARD & SONS,,,,,,,,,,,,,,,,,,,,Scale,,,
10332,1874-01-01T00:00:00Z,POUPARD & SONS,,,,,,,,,,,,,,,,,,,,Weight,,,
10333,1875-01-01T00:00:00Z,ARNOLD,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10334,1875-01-01T00:00:00Z,FRODSHAM,,,,,,,,,,,,,,,,,,,,Clock,,,
10334,1875-01-01T00:00:00Z,FRODSHAM,,,,,,,,,,,,,,,,,,,,Watch,,,
10334,1875-01-01T00:00:00Z,FRODSHAM,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10335,1875-01-01T00:00:00Z,SILLS,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10336,1870-01-01T00:00:00Z,STREETER,,,,,,,,,,,,,,,,,,,,Clock,,,
10336,1870-01-01T00:00:00Z,STREETER,,,,,,,,,,,,,,,,,,,,Clock,,,
10336,1870-01-01T00:00:00Z,STREETER,,,,,,,,,,,,,,,,,,,,Watch,,,
10336,1870-01-01T00:00:00Z,STREETER,,,,,,,,,,,,,,,,,,,,Watch,,,
10336,1870-01-01T00:00:00Z,STREETER,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10336,1870-01-01T00:00:00Z,STREETER,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10336,1870-01-01T00:00:00Z,STREETER,,,,,Importer,,,,,,,,,,,,,,,,,,
10336,1870-01-01T00:00:00Z,STREETER,,,,,Jeweller,,,,,,,,,,,,,,,,,,
10337,1874-01-01T00:00:00Z,UNDERWOOD,,,,,,,,,,,,,,,,,,,,Watch,,,
10337,1874-01-01T00:00:00Z,UNDERWOOD,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10340,1871-01-01T00:00:00Z,GABRIEL,,,,,,,,,,,,,,,,,,,,Watch,,,
10344,1875-01-01T00:00:00Z,QUILLIAM & SONS,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10345,1875-01-01T00:00:00Z,MARSHALL,,,,,,,,,,,,,,,,,,,,Magic Lantern,,,
10346,1875-01-01T00:00:00Z,MIDDLETON,,,,,,,,,,,,,,,,,,,,Magic Lantern,,,
10347,1875-01-01T00:00:00Z,SEAL LOCK & REGISTERING PRESSURE GAUGE CO. LIM.,,,,,,,,,,,,,,,,,,,,Gauge,,,
10348,1875-01-01T00:00:00Z,SCHÄFFER & BUDENBERG,,,,,,,,,,,,,,,,,,,,Gauge,,,
10349,1875-01-01T00:00:00Z,SMYE & CO.,,,,,,,,,,,,,,,,,,,,Magic Lantern Slide,,,
10349,1875-01-01T00:00:00Z,SMYE & CO.,,,,,,,,,,,,,,,,,,,,Magic Lantern,,,
10350,1875-01-01T00:00:00Z,WETTON & CO.,,,,,,,,,,,,,Electrical & Galvanic,,,,,,,,,,
10350,1875-01-01T00:00:00Z,WETTON & CO.,,,,,Manufacturer,magnetic curative appliance,,,,,,,,,,,,,,,,,
10351,1875-01-01T00:00:00Z,WHITING,,,,,Galvanist ,medical,,,,,,,,,,,,,,,,,
10351,1875-01-01T00:00:00Z,WHITING,,,,,Manufacturer,appliance (medical curative),1891-3 only,,,,,,,,,,,,,,,,
10352,1875-01-01T00:00:00Z,BOOTH & SIMMONS,,,,,,,,,,,,,,,,,,,,Scale,,,
10352,1875-01-01T00:00:00Z,BOOTH & SIMMONS,,,,,,,,,,,,,,,,,,,,Weight,,,
10353,1875-01-01T00:00:00Z,HORTON,,,,,,,,,,,,,,,,,,,,Scale,,,
10353,1875-01-01T00:00:00Z,HORTON,,,,,,,,,,,,,,,,,,,,Weight,,,
10354,1875-01-01T00:00:00Z,VICKERS & BURR,,,,,,,,,,,,,,,,,,,,Gauge Tube,Glass ,,
10354,1875-01-01T00:00:00Z,VICKERS & BURR,,,,,,,,,,,,,,,,,,,,Salinometer,,,
10355,1875-01-01T00:00:00Z,WILLIAMS,,,,,,,,,,,,,Meteorological,,,,,,,,,,
10356,1875-01-01T00:00:00Z,PEPLOW & MORGAN,,,,,,,,,,,,,,,,,,,,Scale,,,
10356,1875-01-01T00:00:00Z,PEPLOW & MORGAN,,,,,,,,,,,,,,,,,,,,Weight,,,
10357,1875-01-01T00:00:00Z,RUSSELL,,,,,,,,,,,,,,,,,,,,Scale,,,
10357,1875-01-01T00:00:00Z,RUSSELL,,,,,,,,,,,,,,,,,,,,Weight,,,
10358,1875-01-01T00:00:00Z,SMITH,,,,,,,,,,,,,,,,,,,,Scale,,,
10358,1875-01-01T00:00:00Z,SMITH,,,,,,,,,,,,,,,,,,,,Weight,,,
10359,1875-01-01T00:00:00Z,STORY BROTHERS,,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10359,1875-01-01T00:00:00Z,STORY BROTHERS,,,,,,,,,,,,,,,,,,,,Mill,,,
10359,1875-01-01T00:00:00Z,STORY BROTHERS,,,,,,,,,,,,,,,,,,,,Scale,,,
10359,1875-01-01T00:00:00Z,STORY BROTHERS,,,,,,,,,,,,,,,,,,,,Weight,,,
10360,1875-01-01T00:00:00Z,FRANCIS & CO.,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10360,1875-01-01T00:00:00Z,FRANCIS & CO.,,,,,Contractor ,telegraph,,,,,,,,,,,,,,,,,
10360,1875-01-01T00:00:00Z,FRANCIS & CO.,,,,,Manufacturer,cable (submarine),,,,,,,,,,,,,,,,,
10361,1875-01-01T00:00:00Z,HARBOROW & SPAGNOLETTI,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10362,1875-01-01T00:00:00Z,HODGSON & STEAD,,,,,,,,,,,,,,,,,,,,Weighbridge,,,
10362,1875-01-01T00:00:00Z,HODGSON & STEAD,,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10363,1875-01-01T00:00:00Z,KITCHIN,,,,,,,,,,,,,,,,,,,,Weighbridge,,,
10363,1875-01-01T00:00:00Z,KITCHIN,,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10364,1875-01-01T00:00:00Z,RICE & CO.,,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10365,1875-01-01T00:00:00Z,STEAD,,,,,,,,,,,,,,,,,,,,Weighbridge,,,
10365,1875-01-01T00:00:00Z,STEAD,,,,,,,,,,,,,,,,,,,,Weighing machine,,,
10366,1875-01-01T00:00:00Z,TYER & CO.,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10366,1875-01-01T00:00:00Z,TYER & CO.,,,,,Contractor ,telegraph,,,,,,,,,,,,,,,,,
10367,1876-01-01T00:00:00Z,BAILEY & CO.,,,,,Manufacturer,apparatus (chemical),,,,,,,,,,,,,,,,,
10367,1876-01-01T00:00:00Z,BAILEY & CO.,,,,,Manufacturer,instrument (telegraph),,,,,,,,,,,,,,,,,
10368,1876-01-01T00:00:00Z,"BATES, WALKER & CO.",,,,,,,,,,,,,,,,,,,,Scale,,,
10368,1876-01-01T00:00:00Z,"BATES, WALKER & CO.",,,,,,,,,,,,,,,,,,,,Scale,,,
10368,1876-01-01T00:00:00Z,"BATES, WALKER & CO.",,,,,,,,,,,,,,,,,,,,Weight,,,
10368,1876-01-01T00:00:00Z,"BATES, WALKER & CO.",,,,,,,,,,,,,,,,,,,,Weight,,,
10368,1876-01-01T00:00:00Z,"BATES, WALKER & CO.",,,,,Manufacturer,"glass (chemical), apparatus (chemical)",,,,,,,,,,,,,,,,,
10369,1876-01-01T00:00:00Z,SABATIER,,,,,,,,,,,,,,,,,,,,Thermometer,,,
10369,1876-01-01T00:00:00Z,SABATIER,,,,,,,,,,,,,,,,,,,,Thermometer,,,
10369,1876-01-01T00:00:00Z,SABATIER,,,,,,,,,,,,,,,,,,,,Barometer,,,
10369,1876-01-01T00:00:00Z,SABATIER,,,,,,,,,,,,,,,,,,,,Barometer,,,
10369,1876-01-01T00:00:00Z,SABATIER,,,,,,,,,Optician,,,,,,,,,,,,,,
10370,1876-01-01T00:00:00Z,"WEST OF ENGLAND FIRE CLAY, BITUMEN & CHEMICAL CO. LTD",,,,,Manufacturer,"glass (chemical), apparatus (chemical)",,,,,,,,,,,,,,,,,
10371,1876-01-01T00:00:00Z,DANIELS & BOUCHETTE,,,,,,,,,,,,,,,,,,,,Barometer,Aneroid,,
10371,1876-01-01T00:00:00Z,DANIELS & BOUCHETTE,,,,,,,,,,,,,,,,,,,,Thermometer,,,
10371,1876-01-01T00:00:00Z,DANIELS & BOUCHETTE,,,,,,,,,,,,,,,,,,,,Barometer,,,
10371,1876-01-01T00:00:00Z,DANIELS & BOUCHETTE,,,,,,,,,,,,,Philosophical,,,,,,,,,,
10372,1876-01-01T00:00:00Z,GOVER,,,,,,,,,,,,,,,,,,,,Thermometer,,,
10372,1876-01-01T00:00:00Z,GOVER,,,,,,,,,,,,,,,,,,,,Barometer,,,
10372,1876-01-01T00:00:00Z,GOVER,,,,,,,,,,,,,Philosophical,,,,,,,,,,
10373,1871-01-01T00:00:00Z,CORNELL,,,,,,,,,,,,,,,,,,,,Watch,,,
10373,1871-01-01T00:00:00Z,CORNELL,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10373,1871-01-01T00:00:00Z,CORNELL,,,,,Jeweller,,,,,,,,,,,,,,,,,,
10374,1876-01-01T00:00:00Z,JOHANNSEN & CO.,,,,,,,,,,,,,,,,,,,,Watch,,,
10374,1876-01-01T00:00:00Z,JOHANNSEN & CO.,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10375,1876-01-01T00:00:00Z,EDWARD & SON,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10376,1877-01-01T00:00:00Z,EDWARD & SONS,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10377,1876-01-01T00:00:00Z,WALKER,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10378,1876-01-01T00:00:00Z,WALKER,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10378,1876-01-01T00:00:00Z,WALKER,,,,,Finisher ,chronometer,,,,,,,,,,,,,,,,,
10379,1876-01-01T00:00:00Z,WORDLEY,,,,,,,,,,,,,,,,,,,,Chronometer,,,
10380,1876-01-01T00:00:00Z,"BARNETT, SONS & FORSTER",,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10381,1876-01-01T00:00:00Z,ROBINSON,,,,,,,,,,,,,Electrical & Galvanic,,,,,,,,,,
10382,1876-01-01T00:00:00Z,STARNES & SONS,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10383,1876-01-01T00:00:00Z,TAYLOR & CO.,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10384,1876-01-01T00:00:00Z,THOMPSON & CO.,,,,,,,,,,,,,,,,,,,,Steam Gauge,,,
10385,1876-01-01T00:00:00Z,FIELD BROTHERS,,,,,,,,,,,,,,,,,,,,Magic Lantern,,,
10386,1876-01-01T00:00:00Z,RUFFLES & BUTCHER,,,,,,,,,,,,,,,,,,,,Gauge Tube,Glass ,,
10387,1876-01-01T00:00:00Z,DAVIES & CO.,,,,,,,,,,,,,Mathematical,,,,,,,,,,
10387,1876-01-01T00:00:00Z,DAVIES & CO.,,,,,Divider ,instruments (mathematical) ,s,,,,,,,,,,,,,,,,
10388,1876-01-01T00:00:00Z,RAMSAY,,,,,,,,,,,,,,,,,,,,Spirit level,,,
10388,1876-01-01T00:00:00Z,RAMSAY,,,,,,,,,,,,,Mathematical,,,,,,,,,,
10389,1876-01-01T00:00:00Z,HYAMS,,,,,,,,,Optician,,,,,,,,,,,,,,
10390,1876-01-01T00:00:00Z,KING,,,,,,,,,Optician,,,,,,,,,,,,,,
10391,1876-01-01T00:00:00Z,KYEZOR,,,,,,,,,Optician,,,,,,,,,,,,,,
10392,1876-01-01T00:00:00Z,LUNDBERG,,,,,,,,,Optician,,,,,,,,,,,,,,
10393,1876-01-01T00:00:00Z,PALLANT,,,,,,,,,Optician,,,,,,,,,,,,,,
10394,1876-01-01T00:00:00Z,COOKE,,,,,,,,,,,,,,,,,,,,Photographic Paper,,,
10394,1876-01-01T00:00:00Z,COOKE,,,,,,,,,,,,,,,,,,,,Photographic Paper,,,
10394,1876-01-01T00:00:00Z,COOKE,,,,,,,,,,,,,,,,,,,,Photographic Paper,,,
