source,relationship,target
2276,SEE_ALSO,2274
2276,SEE_ALSO,971
1933,SEE_ALSO,2274
1933,SEE_ALSO,3758
1933,SEE_ALSO,2276
2277,SEE_ALSO,971
2277,SEE_ALSO,2276
2277,SEE_ALSO,2274
2278,NEPHEW_NIECE_OF,748
748,HAD_APPRENTICE,2278
748,SUCCEEDED__BY,2278
2278,TOOK_OVER_FROM,748
2278,APPRENTICED_TO,748
748,WORKED_FOR,3482
7941,ASSOCIATED_WITH,9279
7941,PARENT_OF,7941
7941,TOOK_OVER_FROM,4631
3467,WORKED_FOR,2484
8586,PARTNERSHIP,7943
1971,APPRENTICED_TO,589
4285,ASSOCIATED_WITH,9378
4285,SUCCEEDED__BY,4286
3467,HAD_APPRENTICE,3429
7942,SEE_ALSO,7943
3467,APPRENTICED_TO,2467
7943,SEE_ALSO,7942
7944,PARTNERSHIP,4285
7944,SUCCEEDED__BY,4285
7944,TOOK_OVER_FROM,4285
2280,HAD_APPRENTICE,4175
2280,HAD_APPRENTICE,5518
2280,HAD_APPRENTICE,3501
2280,HAD_APPRENTICE,2456
2280,HAD_APPRENTICE,10287
5516,SIBLING_OF,5517
2280,APPRENTICED_TO,5504
7945,CHILD_OF,4175
5516,CHILD_OF,2280
5516,SIBLING_OF,4175
5517,CHILD_OF,2280
5517,SIBLING_OF,4175
4175,APPRENTICED_TO,2280
5517,SIBLING_OF,5516
4047,APPRENTICED_TO,2516
10382,TOOK_OVER_FROM,9962
197,APPRENTICED_TO,94
197,ASSOCIATED_WITH,4506
197,HAD_APPRENTICE,283
1716,PARENT_OF,4510
4510,APPRENTICED_TO,1716
4510,CHILD_OF,1716
5907,SEE_ALSO,3503
3503,SEE_ALSO,5907
1716,SEE_ALSO,1633
1716,SEE_ALSO,2767
1716,HAD_APPRENTICE,4510
1716,ASSOCIATED_WITH,566
1633,SEE_ALSO,9262
1633,TOOK_OVER_FROM,1716
1633,SUCCEEDED__BY,2767
5626,TOOK_OVER_FROM,5907
5626,SEE_ALSO,3503
749,EMPLOYED_BY,600
749,SUCCEEDED__BY,751
749,HAD_APPRENTICE,589
749,HAD_APPRENTICE,8953
749,HAD_APPRENTICE,385
749,HAD_APPRENTICE,4299
749,PARENT_OF,750
749,SPOUSE_OF,751
750,TOOK_OVER_FROM,751
751,SEE_ALSO,783
751,SUCCEEDED__BY,750
751,PARENT_OF,750
750,ASSOCIATED_WITH,550
750,APPRENTICED_TO,551
750,CHILD_OF,751
750,CHILD_OF,749
749,SEE_ALSO,783
749,TOOK_OVER_FROM,2509
749,EMPLOYED_BY,8937
749,EMPLOYED_BY,1886
1936,TOOK_OVER_FROM,1934
1935,SUCCEEDED__BY,1934
1934,SEE_ALSO,1937
1936,SUCCEEDED__BY,1937
1935,SEE_ALSO,1936
1936,SEE_ALSO,840
1936,SEE_ALSO,1935
1934,TOOK_OVER_FROM,1935
1934,SUCCEEDED__BY,1936
1937,SEE_ALSO,1934
1937,TOOK_OVER_FROM,1936
1937,SEE_ALSO,1935
840,ASSOCIATED_WITH,2610
7950,CHILD_OF,840
7950,APPRENTICED_TO,2610
840,SEE_ALSO,1937
840,SEE_ALSO,1936
7951,TOOK_OVER_FROM,3219
7951,SEE_ALSO,840
3219,TOOK_OVER_FROM,840
3219,ASSOCIATED_WITH,2610
3219,SUCCEEDED__BY,7951
1938,SEE_ALSO,1936
1938,TOOK_OVER_FROM,1937
1938,SEE_ALSO,1934
1939,SEE_ALSO,1936
1939,SEE_ALSO,1937
3042,SUCCEEDED__BY,7952
3042,SEE_ALSO,7952
7952,SEE_ALSO,3042
5596,PARENT_OF,1234
5595,PARENT_OF,1234
1178,SEE_ALSO,1176
1178,SEE_ALSO,1177
1177,SEE_ALSO,1176
1177,SEE_ALSO,1178
1176,SEE_ALSO,1177
1176,SEE_ALSO,1178
5595,SEE_ALSO,5365
5595,TOOK_OVER_FROM,5596
2513,HAD_APPRENTICE,5358
2513,APPRENTICED_TO,234
9622,OWNED_BY,9794
1201,SPOUSE_OF,1027
1202,HAD_APPRENTICE,5560
1027,HAD_APPRENTICE,1373
1027,HAD_APPRENTICE,507
1201,TOOK_OVER_FROM,1027
1201,HAD_APPRENTICE,335
1201,HAD_APPRENTICE,541
1201,PARTNERSHIP,1722
1201,PARENT_OF,335
1027,SUCCEEDED__BY,1201
282,HAD_APPRENTICE,490
282,HAD_APPRENTICE,1308
1202,SPOUSE_OF,877
1027,CHILD_OF,1202
282,TOOK_OVER_FROM,200
282,SUCCEEDED__BY,490
1202,TOOK_OVER_FROM,877
1202,PARENT_OF,335
1027,SPOUSE_OF,1201
1027,PARENT_OF,335
1027,CHILD_OF,877
1202,PARENT_OF,1027
282,HAD_APPRENTICE,290
1202,HAD_APPRENTICE,5371
877,PARENT_OF,1027
335,SPOUSE_OF,1397
877,HAD_APPRENTICE,244
877,SUCCEEDED__BY,1202
335,TOOK_OVER_FROM,1722
335,CHILD_OF,1027
1027,HAD_APPRENTICE,2530
335,CHILD_OF,1201
1397,SPOUSE_OF,335
282,HAD_APPRENTICE,30
1722,PARTNERSHIP,1201
1722,TOOK_OVER_FROM,1201
1722,SUCCEEDED__BY,335
1950,SEE_ALSO,200
1950,SEE_ALSO,282
2281,APPRENTICED_TO,1072
5386,APPRENTICED_TO,663
3760,TOOK_OVER_FROM,1453
3995,APPRENTICED_TO,2394
5910,SUCCEEDED__BY,7955
7955,TOOK_OVER_FROM,5910
5338,SIBLING_OF,5340
5160,SEE_ALSO,5339
5339,PARTNERSHIP,5160
5339,SIBLING_OF,2282
3996,HAD_APPRENTICE,3435
5340,SIBLING_OF,5338
5340,CHILD_OF,2282
3996,APPRENTICED_TO,2557
5338,CHILD_OF,2282
2282,SIBLING_OF,5339
5160,SEE_ALSO,2282
2282,SEE_ALSO,5160
7957,APPRENTICED_TO,3432
7957,SUCCEEDED__BY,10268
10268,TOOK_OVER_FROM,7957
7959,APPRENTICED_TO,3471
9149,SIBLING_OF,9706
9706,TOOK_OVER_FROM,9149
9706,SIBLING_OF,9149
5913,WORKED_FOR,1563
753,HAD_APPRENTICE,1175
753,HAD_APPRENTICE,3076
753,ASSOCIATED_WITH,586
3761,TOOK_OVER_FROM,3666
7962,SEE_ALSO,5914
4299,APPRENTICED_TO,749
10359,TOOK_OVER_FROM,8747
5915,PARENT_OF,9578
5915,PARENT_OF,9575
9578,WORKED_FOR,5915
9578,SIBLING_OF,9575
9578,CHILD_OF,5915
9575,SIBLING_OF,9578
9575,CHILD_OF,5915
9574,SEE_ALSO,5915
5915,EMPLOYED_BY,9575
5915,EMPLOYED_BY,9578
7964,WORKED_FOR,2241
7964,TOOK_OVER_FROM,2241
5916,SEE_ALSO,5919
5916,SEE_ALSO,5917
5917,SEE_ALSO,5919
5918,WORKED_FOR,188
5917,SEE_ALSO,5916
5919,SEE_ALSO,5918
5918,SEE_ALSO,5917
5919,SEE_ALSO,5916
5919,SEE_ALSO,5917
5918,SEE_ALSO,5919
5918,SEE_ALSO,5916
7967,TOOK_OVER_FROM,7966
5421,WORKED_FOR,566
7968,SEE_ALSO,5920
2285,EMPLOYED_BY,5887
7970,SEE_ALSO,7968
5920,SEE_ALSO,7970
7970,SEE_ALSO,5920
5920,SEE_ALSO,7968
7969,SEE_ALSO,2285
1942,SEE_ALSO,2285
7969,SEE_ALSO,7971
1942,APPRENTICED_TO,2522
7968,SEE_ALSO,7970
2285,EMPLOYED_BY,5863
2285,EMPLOYED_BY,5956
2285,SUCCEEDED__BY,7971
2285,EMPLOYED_BY,5715
7972,SEE_ALSO,2285
7972,SEE_ALSO,7969
7972,SEE_ALSO,7969
7971,TOOK_OVER_FROM,2285
1928,SUCCEEDED__BY,3108
7975,SEE_ALSO,9407
9407,SEE_ALSO,7975
2501,HAD_APPRENTICE,91
4427,SIBLING_OF,4428
4428,SIBLING_OF,4427
4427,WORKED_FOR,566
4428,WORKED_FOR,566
752,SEE_ALSO,7977
1943,TOOK_OVER_FROM,752
7977,SEE_ALSO,752
752,APPRENTICED_TO,837
752,SUCCEEDED__BY,1943
7977,SAME_PREMISES_AS,1943
857,ASSOCIATED_WITH,164
857,APPRENTICED_TO,514
857,ASSOCIATED_WITH,1300
5921,SEE_ALSO,7979
7979,SEE_ALSO,7978
7978,SEE_ALSO,7979
128,SEE_ALSO,131
128,SEE_ALSO,127
9117,TOOK_OVER_FROM,7981
5924,SEE_ALSO,2288
5924,TOOK_OVER_FROM,2287
2287,SEE_ALSO,2288
2288,SEE_ALSO,2287
2288,SEE_ALSO,5924
2287,SUCCEEDED__BY,5924
8570,SEE_ALSO,8405
7984,TOOK_OVER_FROM,6549
110,SEE_ALSO,109
7986,SEE_ALSO,7987
7987,SEE_ALSO,7986
9921,SAME_PREMISES_AS,7987
10286,SEE_ALSO,9921
110,SUCCEEDED__BY,45
5926,SUCCEEDED__BY,7990
109,SEE_ALSO,110
109,SEE_ALSO,448
110,HAD_APPRENTICE,124
110,HAD_APPRENTICE,45
110,EMPLOYED_BY,157
110,EMPLOYED_BY,45
10286,SEE_ALSO,7987
2347,SEE_ALSO,5935
2348,SEE_ALSO,2347
448,SEE_ALSO,109
448,HAD_APPRENTICE,210
448,CHILD_OF,110
18,SEE_ALSO,157
18,SEE_ALSO,110
7992,SUCCEEDED__BY,7839
5927,SUCCEEDED__BY,7994
7994,TOOK_OVER_FROM,5927
2289,SEE_ALSO,678
2289,SEE_ALSO,1436
1588,SEE_ALSO,5929
1588,SEE_ALSO,3583
5929,SEE_ALSO,1588
5928,SEE_ALSO,5929
3583,PARENT_OF,1588
3583,SEE_ALSO,1588
5930,SEE_ALSO,5931
1226,HAD_APPRENTICE,5932
5932,APPRENTICED_TO,1226
5932,CHILD_OF,1226
1226,HAD_APPRENTICE,420
1226,ASSOCIATED_WITH,1229
4288,WORKED_FOR,2259
8816,ASSOCIATED_WITH,4289
8816,SEE_ALSO,7995
8350,PARTNERSHIP,4289
8350,CHILD_OF,4288
7995,SEE_ALSO,8816
7995,SEE_ALSO,4288
4288,SEE_ALSO,8816
7995,SEE_ALSO,4289
4288,SUCCEEDED__BY,4289
4289,TOOK_OVER_FROM,4288
4289,ASSOCIATED_WITH,4021
4289,EMPLOYED_BY,8352
4289,SUCCEEDED__BY,4289
4289,SEE_ALSO,7995
8351,EMPLOYED_BY,8352
8351,TOOK_OVER_FROM,4289
2487,APPRENTICED_TO,2572
5933,SUCCEEDED__BY,7998
2487,SUCCEEDED__BY,2429
2487,HAD_APPRENTICE,1798
2487,HAD_APPRENTICE,2429
2487,HAD_APPRENTICE,1904
7998,TOOK_OVER_FROM,5933
1596,ASSOCIATED_WITH,4600
756,SEE_ALSO,1954
1954,SEE_ALSO,756
1955,SPOUSE_OF,756
1955,PARENT_OF,2298
1955,SUCCEEDED__BY,2298
1955,TOOK_OVER_FROM,1954
757,SEE_ALSO,756
757,SEE_ALSO,1954
758,TOOK_OVER_FROM,756
758,SEE_ALSO,1954
3189,SEE_ALSO,1022
1022,APPRENTICED_TO,495
3189,SEE_ALSO,3188
5934,SEE_ALSO,1022
1022,CHILD_OF,5934
3188,TOOK_OVER_FROM,1022
3188,SUCCEEDED__BY,3189
1302,HAD_APPRENTICE,8366
1302,APPRENTICED_TO,408
3468,SIBLING_OF,3469
3469,APPRENTICED_TO,3453
3468,HAD_APPRENTICE,8259
3468,APPRENTICED_TO,3453
3468,HAD_APPRENTICE,6664
3468,TOOK_OVER_FROM,3469
3468,HAD_APPRENTICE,7269
9548,TOOK_OVER_FROM,3468
3469,SUCCEEDED__BY,3468
3468,SUCCEEDED__BY,9548
3469,SIBLING_OF,3468
2856,SEE_ALSO,5573
3232,SEE_ALSO,3231
3230,SEE_ALSO,3231
2856,TOOK_OVER_FROM,3232
2856,SAME_PREMISES_AS,460
3232,SEE_ALSO,3230
2290,SEE_ALSO,3231
2290,TOOK_OVER_FROM,2291
460,HAD_APPRENTICE,4254
3231,TOOK_OVER_FROM,2290
460,EMPLOYED_BY,4254
3232,SUCCEEDED__BY,2856
3231,SEE_ALSO,5570
460,SEE_ALSO,1956
2290,SEE_ALSO,3230
3231,PARTNERSHIP,2290
2292,SUCCEEDED__BY,2291
2856,SEE_ALSO,2291
5571,TOOK_OVER_FROM,460
5571,SUCCEEDED__BY,4255
5572,SUCCEEDED__BY,5570
5572,TOOK_OVER_FROM,3231
1956,SUCCEEDED__BY,460
5573,SEE_ALSO,2856
5570,SEE_ALSO,3231
1956,TOOK_OVER_FROM,460
2293,SUCCEEDED__BY,1956
2293,TOOK_OVER_FROM,460
2294,SEE_ALSO,460
5574,TOOK_OVER_FROM,2856
5574,SUCCEEDED__BY,5573
5360,SPOUSE_OF,870
1197,ASSOCIATED_WITH,1199
5360,HAD_APPRENTICE,2113
870,HAD_APPRENTICE,1233
1209,APPRENTICED_TO,870
1197,SIBLING_OF,1209
870,HAD_APPRENTICE,1209
1197,APPRENTICED_TO,870
870,HAD_APPRENTICE,5590
3924,TOOK_OVER_FROM,3870
3924,SUCCEEDED__BY,3882
1021,HAD_APPRENTICE,912
1021,HAD_APPRENTICE,605
1021,HAD_APPRENTICE,2609
1021,HAD_APPRENTICE,5438
1021,HAD_APPRENTICE,5243
1021,APPRENTICED_TO,511
4490,SIBLING_OF,4491
4491,SIBLING_OF,4490
4490,CHILD_OF,4490
4491,CHILD_OF,4490
4491,HAD_APPRENTICE,1987
3365,SEE_ALSO,8048
8002,TOOK_OVER_FROM,3234
3235,SEE_ALSO,3235
9109,SEE_ALSO,9110
5937,SEE_ALSO,5936
5936,SEE_ALSO,5937
9109,SEE_ALSO,8004
2295,SUCCEEDED__BY,3036
9110,SEE_ALSO,8004
9110,SEE_ALSO,9109
9075,APPRENTICED_TO,3972
4094,ASSOCIATED_WITH,2797
8008,SEE_ALSO,3238
8008,SEE_ALSO,9432
1951,SEE_ALSO,759
1951,HAD_APPRENTICE,2215
9075,APPRENTICED_TO,3444
9075,SEE_ALSO,4190
1951,SUCCEEDED__BY,1952
1952,SEE_ALSO,1951
1952,SUCCEEDED__BY,2297
1951,SEE_ALSO,2297
4190,SEE_ALSO,9074
4094,EMPLOYED_BY,7675
4094,TOOK_OVER_FROM,3237
4094,EMPLOYED_BY,8208
9074,APPRENTICED_TO,3998
4094,SPOUSE_OF,3237
2297,TOOK_OVER_FROM,1952
4094,HAD_APPRENTICE,8208
3764,SEE_ALSO,3765
2297,SEE_ALSO,1951
4094,SUCCEEDED__BY,9079
2378,HAD_APPRENTICE,2441
759,SUCCEEDED__BY,1951
759,APPRENTICED_TO,728
9074,APPRENTICED_TO,3960
3764,SPOUSE_OF,3688
3238,SEE_ALSO,8008
9432,SEE_ALSO,8008
4190,SEE_ALSO,8009
759,SEE_ALSO,2297
10282,SEE_ALSO,10383
9079,TOOK_OVER_FROM,4094
9079,SUCCEEDED__BY,6330
10039,SEE_ALSO,4074
1008,SEE_ALSO,276
1008,SEE_ALSO,3485
1008,ASSOCIATED_WITH,1007
1657,SEE_ALSO,1656
10106,PARENT_OF,10105
10107,CHILD_OF,10106
10105,CHILD_OF,10106
10106,WORKED_FOR,4914
10105,SIBLING_OF,10107
10108,EMPLOYED_BY,2190
10108,OWNED_BY,10104
9504,PARENT_OF,10573
10573,CHILD_OF,9504
760,TOOK_OVER_FROM,733
760,APPRENTICED_TO,733
760,HAD_APPRENTICE,760
760,HAD_APPRENTICE,9831
9400,ASSOCIATED_WITH,3777
760,HAD_APPRENTICE,2582
1568,SEE_ALSO,2303
1568,SUCCEEDED__BY,2304
2573,HAD_APPRENTICE,9138
91,SUCCEEDED__BY,111
91,HAD_APPRENTICE,111
2304,SEE_ALSO,2303
2573,PARENT_OF,9138
2572,SUCCEEDED__BY,2573
2572,HAD_APPRENTICE,2487
2572,APPRENTICED_TO,2418
3379,APPRENTICED_TO,2729
91,HAD_APPRENTICE,467
2855,SEE_ALSO,2573
9337,ASSOCIATED_WITH,9329
111,SUCCEEDED__BY,176
5483,HAD_APPRENTICE,3393
5483,HAD_APPRENTICE,3387
5483,APPRENTICED_TO,5481
9138,APPRENTICED_TO,2573
9138,HAD_APPRENTICE,8239
2303,SEE_ALSO,1568
111,ASSOCIATED_WITH,198
111,ASSOCIATED_WITH,17
111,TOOK_OVER_FROM,91
2573,HAD_APPRENTICE,3984
111,HAD_APPRENTICE,176
111,APPRENTICED_TO,91
9138,CHILD_OF,2573
2573,APPRENTICED_TO,2557
91,ASSOCIATED_WITH,74
5940,TOOK_OVER_FROM,5939
5939,SUCCEEDED__BY,5940
2573,SAME_PREMISES_AS,2572
2303,SEE_ALSO,2304
5939,TOOK_OVER_FROM,2304
5363,HAD_APPRENTICE,1309
3997,APPRENTICED_TO,2558
2304,TOOK_OVER_FROM,1568
2304,SUCCEEDED__BY,5939
5941,SEE_ALSO,2573
3002,SEE_ALSO,3003
3002,SEE_ALSO,417
8031,SEE_ALSO,3925
3767,ASSOCIATED_WITH,4020
3767,PARTNERSHIP,3680
3925,SEE_ALSO,8031
9560,SUCCEEDED__BY,8030
10047,SEE_ALSO,10048
10047,WORKED_FOR,3779
10047,SEE_ALSO,10049
8030,TOOK_OVER_FROM,9560
417,SEE_ALSO,3002
10047,WORKED_FOR,3780
8032,SEE_ALSO,3925
4060,APPRENTICED_TO,2962
4060,HAD_APPRENTICE,8376
8379,CHILD_OF,5406
1210,APPRENTICED_TO,882
5362,APPRENTICED_TO,882
5362,CHILD_OF,882
1210,HAD_APPRENTICE,5547
882,HAD_APPRENTICE,5362
882,APPRENTICED_TO,873
882,HAD_APPRENTICE,1210
9254,TOOK_OVER_FROM,9253
5945,SEE_ALSO,5946
885,SEE_ALSO,3241
3241,SEE_ALSO,1026
1026,SEE_ALSO,3241
3241,APPRENTICED_TO,77
3241,SEE_ALSO,5948
5946,SEE_ALSO,5945
5947,SUCCEEDED__BY,5948
1026,SEE_ALSO,885
885,SEE_ALSO,1026
5948,TOOK_OVER_FROM,5947
5597,HAD_APPRENTICE,2736
5597,CHILD_OF,5597
1664,SEE_ALSO,8037
8037,SEE_ALSO,1664
8038,TOOK_OVER_FROM,1664
8038,SUCCEEDED__BY,8037
3470,CHILD_OF,5431
5431,PARENT_OF,10025
3470,APPRENTICED_TO,2003
10025,SEE_ALSO,10024
5431,COUSIN_OF,3470
10025,CHILD_OF,5431
8749,SAME_PREMISES_AS,9069
9068,TOOK_OVER_FROM,9069
9068,TOOK_OVER_FROM,8749
8702,SEE_ALSO,2963
1473,SUCCEEDED__BY,3840
3840,TOOK_OVER_FROM,1473
1651,SEE_ALSO,1650
1650,SEE_ALSO,1651
8750,SEE_ALSO,8751
797,APPRENTICED_TO,314
2854,SEE_ALSO,851
851,SEE_ALSO,797
797,HAD_APPRENTICE,5385
851,SEE_ALSO,2854
797,ASSOCIATED_WITH,438
797,ASSOCIATED_WITH,358
797,HAD_APPRENTICE,445
144,EMPLOYED_BY,868
144,EMPLOYED_BY,5730
144,EMPLOYED_BY,207
144,HAD_APPRENTICE,868
5952,TOOK_OVER_FROM,144
145,SEE_ALSO,207
145,SEE_ALSO,144
731,HAD_APPRENTICE,2729
731,SUCCEEDED__BY,2687
731,SPOUSE_OF,2687
2687,TOOK_OVER_FROM,731
731,APPRENTICED_TO,448
731,HAD_APPRENTICE,276
2687,SPOUSE_OF,731
9677,SEE_ALSO,8044
8044,TOOK_OVER_FROM,5953
8757,SPOUSE_OF,8751
8751,PARENT_OF,10169
9517,SEE_ALSO,8757
8757,TOOK_OVER_FROM,8751
10169,CHILD_OF,8751
5954,SEE_ALSO,8045
8045,SEE_ALSO,5954
8048,SEE_ALSO,3365
8051,ASSOCIATED_WITH,2475
8053,SEE_ALSO,8052
1319,ASSOCIATED_WITH,511
1319,ASSOCIATED_WITH,1300
1319,ASSOCIATED_WITH,514
1319,APPRENTICED_TO,315
8054,EMPLOYED_BY,6690
8054,SUCCEEDED__BY,6691
8352,WORKED_FOR,4289
8352,WORKED_FOR,8351
5468,SUCCEEDED__BY,5466
2305,SEE_ALSO,5468
5468,SEE_ALSO,2305
5470,TOOK_OVER_FROM,2305
5470,SUCCEEDED__BY,5468
5466,SUCCEEDED__BY,6639
5466,TOOK_OVER_FROM,5468
5958,SEE_ALSO,5959
5959,SEE_ALSO,5958
10157,CHILD_OF,5961
5961,PARENT_OF,10157
1475,SEE_ALSO,1476
1475,SEE_ALSO,1475
1476,SEE_ALSO,1475
3190,SEE_ALSO,3768
3768,SEE_ALSO,3190
436,HAD_APPRENTICE,408
408,TOOK_OVER_FROM,166
408,SUCCEEDED__BY,833
408,HAD_APPRENTICE,826
408,ASSOCIATED_WITH,2713
408,HAD_APPRENTICE,1302
408,HAD_APPRENTICE,1355
826,ASSOCIATED_WITH,716
408,APPRENTICED_TO,436
408,PARTNERSHIP,833
408,SIBLING_OF,826
826,TOOK_OVER_FROM,833
408,NEPHEW_NIECE_OF,436
826,SIBLING_OF,408
826,PARTNERSHIP,833
826,APPRENTICED_TO,408
826,EMPLOYED_BY,2000
852,APPRENTICED_TO,436
826,UNKNOWN_RELATION,825
852,NEPHEW_NIECE_OF,436
826,NEPHEW_NIECE_OF,436
436,HAD_APPRENTICE,852
833,TOOK_OVER_FROM,166
833,TOOK_OVER_FROM,436
826,EMPLOYED_BY,2875
826,EMPLOYED_BY,825
436,WORKED_FOR,271
826,EMPLOYED_BY,2266
2306,SEE_ALSO,2266
2306,SEE_ALSO,826
2306,EMPLOYED_BY,6016
2306,PARTNERSHIP,9291
2306,PARTNERSHIP,826
2306,ASSOCIATED_WITH,825
2306,ASSOCIATED_WITH,9814
2306,TOOK_OVER_FROM,826
8469,SIBLING_OF,8468
8468,CHILD_OF,8470
8469,CHILD_OF,8470
8468,SIBLING_OF,8469
3075,TOOK_OVER_FROM,1142
8059,APPRENTICED_TO,3453
8059,HAD_APPRENTICE,7650
3243,SEE_ALSO,1017
3243,SEE_ALSO,2307
1017,SEE_ALSO,2307
2307,SAME_PREMISES_AS,3243
2307,TOOK_OVER_FROM,1017
1017,SEE_ALSO,2722
761,SEE_ALSO,763
763,TOOK_OVER_FROM,764
762,SEE_ALSO,764
762,CHILD_OF,761
761,SUPPLIED_TO,4600
761,SUCCEEDED__BY,764
761,EMPLOYED_BY,2914
761,PARENT_OF,762
9841,SEE_ALSO,763
764,TOOK_OVER_FROM,761
5989,TOOK_OVER_FROM,763
764,SEE_ALSO,762
764,ASSOCIATED_WITH,2914
764,SUCCEEDED__BY,763
774,BROTHER_IN_LAW_OF,3395
8061,TOOK_OVER_FROM,3610
2308,SEE_ALSO,1018
504,APPRENTICED_TO,1324
3244,SUPPLIED_TO,4600
3244,SEE_ALSO,3245
8064,SEE_ALSO,8063
8063,SEE_ALSO,8064
1571,SEE_ALSO,2310
2310,TOOK_OVER_FROM,1571
2311,SEE_ALSO,2308
279,ASSOCIATED_WITH,127
279,HAD_APPRENTICE,187
279,APPRENTICED_TO,135
279,ASSOCIATED_WITH,40
1016,TOOK_OVER_FROM,55
1016,SEE_ALSO,3769
872,APPRENTICED_TO,3389
872,PARENT_OF,5599
5599,CHILD_OF,872
8066,APPRENTICED_TO,3472
9361,ASSOCIATED_WITH,8139
9361,WORKED_FOR,9355
9361,WORKED_FOR,6929
9361,WORKED_FOR,6929
10236,SUCCEEDED__BY,10366
8069,CHILD_OF,10305
10305,PARENT_OF,8068
10305,PARENT_OF,8069
8067,TOOK_OVER_FROM,5966
8067,SEE_ALSO,8068
8068,CHILD_OF,10305
8068,SIBLING_OF,8069
8069,SIBLING_OF,8068
5966,SEE_ALSO,8069
5966,SUCCEEDED__BY,8067
8068,SUCCEEDED__BY,8069
8068,SEE_ALSO,8067
8069,TOOK_OVER_FROM,8068
8072,TOOK_OVER_FROM,9377
5968,TOOK_OVER_FROM,5967
5967,SUCCEEDED__BY,5968
3248,SEE_ALSO,3247
3247,SEE_ALSO,3248
3248,SEE_ALSO,8077
3192,SEE_ALSO,3191
3191,SEE_ALSO,3193
3192,SUCCEEDED__BY,3193
3191,SEE_ALSO,3192
3193,TOOK_OVER_FROM,3192
3193,SEE_ALSO,3191
345,HAD_APPRENTICE,1857
2536,APPRENTICED_TO,2112
2536,HAD_APPRENTICE,2742
345,HAD_APPRENTICE,1304
345,HAD_APPRENTICE,1073
23,APPRENTICED_TO,2536
2536,HAD_APPRENTICE,23
2536,ASSOCIATED_WITH,49
345,HAD_APPRENTICE,23
23,SIBLING_OF,345
23,CHILD_OF,2536
345,HAD_APPRENTICE,8932
345,SIBLING_OF,23
345,CHILD_OF,2536
2536,PARENT_OF,345
2536,HAD_APPRENTICE,8932
345,HAD_APPRENTICE,482
1962,SEE_ALSO,2868
1962,TOOK_OVER_FROM,1573
1573,SUCCEEDED__BY,1962
2003,UNCLE_AUNT_OF,3470
2003,SUCCEEDED__BY,5635
2003,HAD_APPRENTICE,5606
2003,UNCLE_AUNT_OF,5431
2003,HAD_APPRENTICE,3428
2003,HAD_APPRENTICE,3470
2003,WORKED_FOR,2559
5971,SEE_ALSO,2700
5971,SUCCEEDED__BY,2003
5971,TOOK_OVER_FROM,2003
8892,SUCCEEDED__BY,2003
8892,TOOK_OVER_FROM,2003
9069,SAME_PREMISES_AS,8749
5635,TOOK_OVER_FROM,2003
5430,TOOK_OVER_FROM,5635
5430,SEE_ALSO,9069
10026,SUCCEEDED__BY,9060
8083,TOOK_OVER_FROM,8754
8083,SEE_ALSO,10024
8085,TOOK_OVER_FROM,5467
2975,EMPLOYED_BY,9775
8085,CHILD_OF,2975
8085,SIBLING_OF,9775
8085,SIBLING_OF,5972
9896,HAD_APPRENTICE,2975
8085,PARTNERSHIP,5467
2975,EMPLOYED_BY,5972
2975,EMPLOYED_BY,8085
9896,UNCLE_AUNT_OF,2975
2975,PARENT_OF,8085
2975,PARTNERSHIP,5467
5972,SIBLING_OF,8085
2975,NEPHEW_NIECE_OF,9896
5972,WORKED_FOR,2975
5972,SUCCEEDED__BY,10328
2975,PARENT_OF,8085
2975,PARENT_OF,5972
2975,PARTNERSHIP,8086
2975,COUSIN_OF,2241
2975,HAD_APPRENTICE,2241
5972,CHILD_OF,2975
5972,SIBLING_OF,9775
5972,PARTNERSHIP,8086
2975,PARENT_OF,9775
10328,TOOK_OVER_FROM,5972
5467,TOOK_OVER_FROM,2975
5467,SUCCEEDED__BY,8085
8087,SEE_ALSO,9092
9092,SEE_ALSO,8087
8088,TOOK_OVER_FROM,5263
3251,HAD_APPRENTICE,5426
2928,HAD_APPRENTICE,3957
2928,CHILD_OF,2927
2928,APPRENTICED_TO,1000
2927,PARENT_OF,2928
2928,HAD_APPRENTICE,1860
4,PARENT_OF,4350
4350,CHILD_OF,4
1572,APPRENTICED_TO,2867
4044,APPRENTICED_TO,1572
1572,HAD_APPRENTICE,4044
1572,HAD_APPRENTICE,2962
4044,SIBLING_OF,1572
1572,HAD_APPRENTICE,4043
1572,HAD_APPRENTICE,5575
1572,HAD_APPRENTICE,2226
1572,HAD_APPRENTICE,1923
9053,SEE_ALSO,8089
8089,SEE_ALSO,9053
8093,SAME_PREMISES_AS,7811
2578,SUCCEEDED__BY,3197
2379,CHILD_OF,3197
3197,SUCCEEDED__BY,2379
8095,SUCCEEDED__BY,9967
2578,HAD_APPRENTICE,1805
2578,PARENT_OF,2379
2578,APPRENTICED_TO,2487
2578,HAD_APPRENTICE,1755
2578,HAD_APPRENTICE,2439
2578,HAD_APPRENTICE,2467
2578,HAD_APPRENTICE,3011
2578,HAD_APPRENTICE,1931
2578,HAD_APPRENTICE,2379
2578,TOOK_OVER_FROM,2579
2580,TOOK_OVER_FROM,2379
2580,SEE_ALSO,1805
2579,PARTNERSHIP,2578
2579,SUCCEEDED__BY,2578
8098,SUCCEEDED__BY,9257
9113,SEE_ALSO,8427
5973,SEE_ALSO,1169
3582,SEE_ALSO,1169
