id,other_trades,other_trades_parenth,role_primary,relation_to,guild_memberships,seller_descriptions,maker_descriptions,material,qualifier_im,seller_trades,seller_trades_parenth,maker_trades,maker_trade_parentheses_1,maker_qualifier
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Tape,measuring,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,,,,,,Rule,,
6095,,,,,,,Drawing,,,,,,,
6095,,,,,,,Nautical,,,,,,,
6095,,,,,,,Philosophical,,,,,,,
6095,,,,,,,Mathematical,,,,,,,
6095,,,,,,,,,,,,,,
6095,,,Ironmonger,iron,,,,,,,,,,
6095,,,Wholesaler,,,,,,,,,,,
6095,,,Divider ,,,,,,,,,,,
6097,,,,,,,,,,,,Rule,,
6100,,,,,,,,,,,,Compass,,
6100,,,,,,,Nautical,,,,,,,
6101,,,,,,,,,,Book,,,,
6101,,,,,,Optical,,,,,,,,
6101,,,,,,Musical,,,,,,,,
6101,,,Stationer ,,,,,,,,,,,
6102,,,,,,,,,,,,,,
6103,,,Manufacturer,"glass (chemical), apparatus (chemical)",,,,,,,,,,
6104,,,,,,,Mathematical,,,,,,,
6105,,,,,,,Drawing,,,,,,,
6105,,,,,,,Mathematical,,,,,,,
6106,,,,,,,Nautical,,,,,,,
6106,,,,,,,Mathematical,,,,,,,
6107,,,,,,,,,,,,Clock,,
6107,,,,,,,,,,,,Clock,,
6107,,,,,,,,,,,,Clock,,
6107,,,,,,,,,,,,Clock,,
6107,,,,,,,,,,,,Watch,,
6107,,,,,,,,,,,,Watch,,
6107,,,,,,,,,,,,Watch,,
6107,,,,,,,,,,,,Watch,,
6107,,,,,,,Nautical,,,,,,,
6107,,,,,,,Mathematical,,,,,,,
6107,,,,,,,,,,,,,,
6108,,,,,,,Chemical,,,,,,,
6108,,,Manufacturer,instrument (telegraph),,,,,,,,,,
6110,,,,,,,,,,,,,,
6111,,,,,,,,,,,,,,
6112,,,,,,,,,,,,Pyrometer,,
6112,,,,,,,Mathematical,,,,,,,
6113,,,,,,,Mathematical,,,,,,,
6113,,,Engineer,,,,,,,,,,,
6114,,,,,,,Mathematical,,,,,,,
6116,,,,,,,,,,,,Rule,,
6117,,,,,,,,,,,,Rule,,
6119,,,,,,,,,,,,Watch,,
6119,,,,,,,,,,,,Watch,,
6119,,,,,,,,,,,,,,
6119,,,Jeweller,,,,,,,,,,,
6120,,,,,,,,,,,,,,
6121,,,,,,,Mathematical,,,,,,,
6122,,,,,,,,,,,,,,
6124,,,,,,,,,,,,Scale,,
6125,,,,,,,,,,,,,,
6126,,,,,,,,,,,,,,
6127,,,,,,,,,,,,Sundial,,
6127,,,,,,,,,,,,Sundial,,
6127,,,,,,,,,,,,Sundial,,
6127,,,,,,,,,,,,Sundial,,
6127,,,,,,,Nautical,,,,,,,
6127,,,,,,,Mathematical,,,,,,,
6127,,,,,,,,,,,,,,
6127,,,Wholesaler,,,,,,,,,,,
6128,,,,,,,,,,,,,,
6129,,,,,,,,,,,,Spectacle,frame,
6129,,,,,,,,,,,,Spectacle,frame,
6129,,,,,,,,,,,,Spectacle,,
6129,,,,,,,,,,,,Spectacle,,
6129,,,,,,,,,,,,,,
6130,,,,,,,Drawing,,,,,,,
6130,,,,,,,Mathematical,,,,,,,
6131,,,Manufacturer,microscope,,,,,,,,,,
6136,,,,,,,,,,,,,,
6136,,,Jeweller,,,,,,,,,,,
6137,,,,,,,,,,,,,,
6138,,,,,,,,,,,,Scale beam,,
6138,,,Smith ,white,,,,,,,,,,
6139,,,,,,,,,,,,Saccharometer,,
6139,,,,,,,,,,,,Hydrometer,,
6140,,,Divider ,math,,,,,,,,,,
6143,,,,,,,,,,,,Opera glass,,
6143,,,,,,,,,,,,Opera glass,,
6143,,,,,,,,,,,,,,
6144,,,,,,,,,,,,Thermometer,,
6144,,,,,,,,,,,,Barometer,,
6145,,,,,,,,,,,,Rule,,
6146,,,,,,,,,,,,,,
6147,,,,,,,,,,,,Clock,,
6147,,,,,,,,,,,,Clock,,
6147,,,,,,,,,,,,Clock,,
6147,,,,,,,,,,,,Clock,,
6147,,,,,,,,,,,,Watch,,
6147,,,,,,,,,,,,Watch,,
6147,,,,,,,,,,,,Watch,,
6147,,,,,,,,,,,,Watch,,
6147,,,,,,,,,,,,,,
6147,,,Jeweller,,,,,,,,,,,
6147,,,Smith ,silver,,,,,,,,,,
6148,,,,,,,,,,,,,,
6149,,,,,,,,,,,,Rule,,
6150,,,,,,,Optical,,,,,,,
6150,,,,,,,Nautical,,,,,,,
6150,,,,,,,Mathematical,,,,,,,
6151,,,,,,,Philosophical,,,,,,,
6151,,,,,,,Mathematical,,,,,,,
6151,,,,,,,,,,,,,,
6152,,,,,,,Philosophical,,,,,,,
6152,,,,,,,Mathematical,,,,,,,
6152,,,,,,,,,,,,,,
6153,,,,,,,Mathematical,,,,,,,
6154,,,,,,,,,,,,Thermometer,,
6154,,,,,,,,,,,,Barometer,,
6155,,,,,,,,,,,,Mill,sugar,
6155,,,,,,,,,,,,Coffee,,
6157,,,,,,,,,,,,Clock,,
6157,,,,,,,,,,,,Clock,,
6157,,,,,,,,,,,,,,
6157,,,Dealer ,smallware,,,,,,,,,,
6158,,,,,,,,,,,,,,
6159,,,,,,,Nautical,,,,,,,
6160,,,,,,,Nautical,,,,,,,
6160,,,Finisher ,brass,,,,,,,,,,
6161,,,,,,,,,,,,Watch,,
6163,,,,,,,,,,,,Watch,,
6163,,,,,,,,,,,,Watch,,
6163,,,,,,,,,,,,Watch,,
6163,,,,,,,,,,,,Watch,,
6163,,,,,,,,,,,,Chronometer,,
6163,,,,,,,,,,,,Chronometer,,
6163,,,,,,,,,,,,Chronometer,,
6163,,,,,,,,,,,,Chronometer,,
6163,,,,,,,Nautical,,,,,,,
6163,,,,,,,Mathematical,,,,,,,
6163,,,,,,,,,,,,,,
6163,,,Adjuster ,compass,,,,,,,,,,
6164,,,,,,,,,,,,Chronometer,,
6164,,,,,,,,,,,,Chronometer,,
6164,,,,,,,Nautical,,,,,,,
6164,,,,,,,,,,,,,,
6165,,,,,,,Nautical,,,,,,,
6166,,,,,,,Nautical,,,,,,,
6166,,,,,,,,,,,,,,
6167,,,Manufacturer,apparatus (chemical),,,,,,,,,,
6168,,,,,,,,,,,,Weight,,
6168,,,,,,,,,,,,Weighing machine,,
6169,,,,,,,,,,,,,,
6170,,,,,,,,,,,,,,
6172,,,,,,,,,,,,Scale beam,& Truss,
6172,,,Smith ,white,,,,,,,,,,
6173,,,,,,,,,,,,Scale,,
6173,,,,,,,,,,,,Scale,,
6173,,,,,,,,,,,,Weight,,
6173,,,,,,,,,,,,Weight,,
6173,,,Manufacturer,"glass (chemical), apparatus (chemical)",,,,,,,,,,
6176,,,,,,,,,,,,,,
6177,,,,,,Surveying,,,,,,,,
6177,,,,,,Scientific,,,,,,,,
6177,,,,,,,,,,,,,,
6179,,,,,,,,,,,,Rule,,
6180,,,,,,,,,,,,Rule,,
6181,,,,,,,,,,,,Rule,,
6182,,,,,,,,,,,,Rule,,
6183,,,,,,,,,,,,Rule,,
6184,,,,,,,,,,,,Rule,,
6186,,,,,,,,,,,,Thermometer,,
6186,,,,,,,,,,,,Thermometer,,
6186,,,,,,,,,,,,Barometer,,
6186,,,,,,,,,,,,Barometer,,
6186,,,Manufacturer,"glass (chemical), apparatus (chemical)",,,,,,,,,,
6188,,,,,,,,,,,,Watch,,
6189,,,,,,,,,,,,Spectacle,,
6189,,,,,,,,,,,,Spectacle,,
6189,,,,,,,,,,,,Hydrometer,,
6189,,,,,,,,,,,,Hydrometer,,
6189,,,,,,,,,,,,Thermometer,,
6189,,,,,,,,,,,,Thermometer,,
6189,,,,,,,,,,,,Barometer,,
6189,,,,,,,,,,,,Barometer,,
6189,,,,,,,Drawing,,,,,,,
6189,,,,,,,,,,,,,,
6190,,,Ironmonger,iron,,,,,,,,,,
6192,,,,,,,,,,,,Clock,,
6192,,,,,,,,,,,,Clock,,
6192,,,,,,,,,,,,Watch,,
6192,,,,,,,,,,,,Watch,,
6192,,,Jeweller,,,,,,,,,,,
6192,,,Smith ,silver,,,,,,,,,,
6193,,,,,,,Drawing,,,,,,,
6193,,,,,,,Mathematical,,,,,,,
6194,,,,,,,Mathematical,,,,,,,
6195,,,,,,,,,,,,,,
6196,,,,,,,Chemical,,,,,,,
6196,,,Manufacturer,apparatus (photographic),,,,,,,,,,
6197,,,,,,,,,,,,Barometer,,
6199,,,,,,,,,,,,Clock,,
6199,,,,,,,,,,,,Clock,,
6199,,,,,,,,,,,,Watch,,
6199,,,,,,,,,,,,Watch,,
6199,,,Jeweller,,,,,,,,,,,
6199,,,Smith ,silver,,,,,,,,,,
6200,,,,,,,,,,,,,,
6201,,,Painter,diagrams for magic,,,,,,,,,,
6202,,,,,,,,,,,,Rule,,
6203,,,,,,,,,,,,Rule,,
6204,,,,,,,,,,,,Rule,,
6205,,,Manufacturer,apparatus (chemical),,,,,,,,,,
6206,,,,,,,,,,,,Telescope,,
6206,,,,,,,,,,,,Telescope,,
6206,,,,,,,,,,,,,,
6207,,,,,,,,,,,,Thermometer,,
6207,,,,,,,,,,,,Barometer,,
6208,,,,,,,,,,,,Dial,,
6210,,,,,,,Nautical,,,,,,,
6210,,,,,,,,,,,,,,
6211,,,,,,,Mathematical,,,,,,,
6212,,,,,,,,,,,,Magic Lantern,,
6212,,,,,,,,,,,,Magic Lantern,,
6212,,,,,,,,,,,,,,
6213,,,,,,,,,,,,Clock,,
6213,,,,,,,,,,,,Watch,,
6213,,,,,,,,,,,,Chronometer,,
6213,,,Smith ,gold,,,,,,,,,,
6214,,,,,,,,,,,,Clock,,
6214,,,,,,,,,,,,Clock,,
6214,,,,,,,,,,,,Watch,,
6214,,,,,,,,,,,,Watch,,
6214,,,,,,,,,,,,Chronometer,,
6214,,,,,,,,,,,,Chronometer,,
6214,,,Smith ,gold,,,,,,,,,,
6214,,,Jeweller,,,,,,,,,,,
6215,,,,,,,Drawing,,,,,,,
6215,,,,,,,Mathematical,,,,,,,
6216,,,,,,,,,,,,Rule,,
6217,,,,,,,,,,,,Thermometer,,
6217,,,,,,,,,,,,Barometer,,
6218,,,,,,,,,,,,,,
6219,,,,,,,,,,,,Watch,,
6219,,,,,,,,,,,,Chronometer,,
6219,,,Jeweller,,,,,,,,,,,
6220,,,,,,,Philosophical,,,,,,,
6220,,,,,,,Mathematical,,,,,,,
6220,,,,,,,,,,,,,,
6221,,,,,,,,,,,,,,
6221,,,,,Spectaclemakers,,,,,,,,,
6222,,,,,,,Optical,,,,,,,
6222,,,,,,,,,,,,,,
6222,,,Stationer ,nautical,,,,,,,,,,
6223,,,,,,,,,,,,,,
6224,,,,,,,Nautical,,,,,,,
6225,,,,,,,,,,,,Hydrometer,,
6227,,,,,,,,,,,,Apparatus,photographic,
6227,,,,,,,,,,,,Apparatus,photographic,
6227,,,,,,,,,,,,Apparatus,photographic,
6227,,,,,,,,,,,,Apparatus,photographic,
6227,,,,,,,Philosophical,,,,,,,
6227,,,,,,,Mathematical,,,,,,,
6227,,,,,,,,,,,,,,
6228,,,,,,,,,,,,Apparatus,daguerreotype,
6228,,,,,,,,,,,,Apparatus,daguerreotype,
6228,,,,,,,,,,,,Apparatus,daguerreotype,
6228,,,,,,,,,,,,Apparatus,daguerreotype,
6228,,,,,,,,,,,,Apparatus,daguerreotype,
6228,,,,,,,,,,,,Apparatus,daguerreotype,
6228,,,,,,,Mathematical,,,,,,,
6228,,,,,,,Philosophical,,,,,,,
6228,,,,,,,Photographic,,,,,,,
6228,,,,,,,,,,,,,,
6229,,,,,,,,,,,,,,
6230,,,,,,,,,,,,,,
6231,,,,,,,,,,,,,,
6232,,,,,,,,,,,,Rule,,
6235,,,,,,,Chemical,,,,,,,
6237,,,,,,,Chemical,,,,,,,
6237,,,Manufacturer,apparatus (photographic),,,,,,,,,,
6238,,,,,,,Chemical,,,,,,,
6238,,,Manufacturer,apparatus (photographic),,,,,,,,,,
6239,,,,,,,,,,,,Thermometer,,
6239,,,,,,,,,,,,Barometer,,
6240,,,,,,,,,,,,Chronometer,,
6240,,,,,,,,,,,,Chronometer,,
6240,,,,,,,,,,,,,,
6240,,,Jeweller,,,,,,,,,,,
6241,,,,,,,,,,,,Spectacle,,
6241,,,,,,,,,,,,Looking glass,,
6241,,,,,,,,,,,,Thermometer,,
6241,,,,,,,,,,,,Barometer,,
6244,,,,,,,,,,,,,,
6245,,,,,,,Optical,,,,,,,
6245,,,,,,,Nautical,,,,,,,
6245,,,,,,,Mathematical,,,,,,,
6245,,,,,,,,,,,,,,
6246,,,,,,,,,,,,,,
6247,,,,,,,,,,,,Thermometer,,
6247,,,,,,,,,,,,Barometer,,
6247,,,,,,,Electrical,,,,,,,
6248,,,,,,,Mathematical,,,,,,,
6249,,,,,,,Philosophical,,,,,,,
6249,,,,,,,Mathematical,,,,,,,
6249,,,,,,,,,,,,,,
6250,,,,,,,,,,,,,,
6251,,,,,,,,,,,,,,
6252,,,,,,,,,,,,,,
6253,,,,,,,,,,,,,,
6253,,,Jeweller,,,,,,,,,,,
6254,,,,,,,,,,,,Clock,,
6254,,,,,,,,,,,,Clock,,
6254,,,,,,,,,,,,Watch,,
6254,,,,,,,,,,,,Watch,,
6254,,,,,,,,,,,,,,
6254,,,Jeweller,,,,,,,,,,,
6255,,,,,,,,,,,,,,
6256,,,,,,,,,,,,Rule,,
6257,,,,,,,,,,,,Rule,,
6258,,,,,,,,,,,,Rule,,
6259,,,,,,,,,,,,Thermometer,,
6259,,,,,,,,,,,,Barometer,,
6259,,,,,,,,,,,,Rule,,
6259,,,,,,,Mathematical,,,,,,,
6260,,,,,,,,,,,,Rule,,
6263,,,,,,,,,,,,,,
6264,,,,,,,,,,,,,,
6265,,,,,,,,,,,,Rule,,
6265,,,,,Stationers,,,,,,,,,
6266,,,,,,,Philosophical,,,,,,,
6266,,,,,,,Mathematical,,,,,,,
6267,,,,,,,,,,,,,,
6268,,,,,,,Mathematical,,,,,,,
6269,,,,,,,Mathematical,,,,,,,
6270,,,,,,,,,,,,,,
6271,,,,,,,,,,,,,,
6272,,,,,,,,,,,,,,
6273,,,,,,,,,,,,,,
6274,,,,,,,,,,,,,,
6275,,,,,,,,,,,,Spectacle,,
6275,,,,,,,,,,,,Spectacle,,
6275,,,,,,,,,,,,,,
6275,,,Wholesaler,,,,,,,,,,,
6276,,,,,,,,,,,,Rule,,
6277,,,,,,,,,,,,,,
6279,,,,,,,,,,,,Rule,,
6280,,,,,,,,,,,,Rule,,
6281,,,,,,,Nautical,,,,,,,
6281,,,,,,,,,,,,,,
6282,,,,,,,Nautical,,,,,,,
6283,,,,,,,,,,,,Spectacle,,
6283,,,,,,,,,,,,Spectacle,,
6283,,,,,,,,,,,,,,
6284,,,,,,,,,,,,Rule,,
6285,,,,,,,,,,,,,,
6287,,,,,,,Drawing,,,,,,,
6287,,,,,,,Mathematical,,,,,,,
6288,,,,,,,,,,,,stoneware,,
6288,,,,,,,,,,,,stoneware,,
6288,,,,,,,Chemical,,,,,,,
6288,,,Potter ,,,,,,,,,,,
6289,,,Manufacturer,"glass (chemical), apparatus (chemical)",,,,,,,,,,
6290,,,,,,,,,,,,Barometer,,
6290,,,,,,,,,,,,Barometer,,
6290,,,Dealer ,hardware,,,,,,,,,,
6291,,,Manufacturer,apparatus (chemical),,,,,,,,,,
6292,,,,,,,Chemical,,,,,,,
6297,,,Manufacturer,case (dressing),,,,,,,,,,
6298,,,,,,,,,,,,,,
6299,,,,,,,,,,,,,,
6300,,,,,,,,,,,,Rule,,
6301,,,,,,,,,,,,Rule,,
6302,,,,,,,,,,,,Rule,,
6303,,,,,,,,,,,,,,
6304,,,,,,,,,,,,Thermometer,,
6304,,,,,,,,,,,,Thermometer,,
6304,,,,,,,,,,,,Barometer,,
6304,,,,,,,,,,,,Barometer,,
6304,,,,,,,Electrical,,,,,,,
6304,,,,,,,Philosophical,,,,,,,
6304,,,Manufacturer,apparatus (photographic),,,,,,,,,,
6305,,,,,,,,,,,,Looking glass,,
6305,,,,,,,,,,,,Looking glass,,
6305,,,,,,,,,,,,Looking glass,,
6305,,,,,,,,,,,,Barometer,,
6305,,,,,,,,,,,,Barometer,,
6305,,,,,,,,,,,,Barometer,,
6305,,,,,,,Electrical,,,,,,,
6305,,,,,,,Chemical,,,,,,,
6305,,,,,,,Philosophical,,,,,,,
6306,,,,,,,Mathematical,,,,,,,
6307,,,,,,,,,,,,,,
6308,,,,,,,,,,,,Chronometer,,
6309,,,,,,,,,,,,,,
6310,,,,,,,,,,,,,,
6311,,,,,,,,,,,,,,
6312,,,,,,,,,,,,Rule,Ivory & Box,
6313,,,,,,,Nautical,,,,,,,
6314,,,,,,,,,,,,,,
6315,,,Dealer ,stores (marine),,,,,,,,,,
6316,,,,,,,Nautical,,,,,,,
6316,,,,,,,Mathematical,,,,,,,
6317,,,,,,,Nautical,,,,,,,
6317,,,,,,,Philosophical,,,,,,,
6317,,,,,,,Optical,,,,,,,
6317,,,,,,,Mathematical,,,,,,,
6318,,,,,,,,,,,,Watch,,
6318,,,,,,,,,,,,Watch,,
6318,,,,,,,,,,,,Chronometer,,
6318,,,,,,,,,,,,Chronometer,,
6318,,,,,,,Nautical,,,,,,,
6318,,,,,,,,,,,,,,
6319,,,,,,,,,,,,Watch,,
6319,,,,,,,,,,,,Watch,,
6319,,,,,,,,,,,,Watch,,
6319,,,,,,,,,,,,Watch,,
6319,,,,,,,,,,,,Chronometer,,
6319,,,,,,,,,,,,Chronometer,,
6319,,,,,,,,,,,,Chronometer,,
6319,,,,,,,,,,,,Chronometer,,
6319,,,,,,,Nautical,,,,,,,
6319,,,,,,,Mathematical,,,,,,,
6319,,,,,,,,,,,,,,
6320,,,,,,,,,,,,Barometer,,
6320,,,,,,,,,,,,Barometer,,
6320,,,,,,,,,,,,Spectacle,,
6320,,,,,,,,,,,,Spectacle,,
6320,,,,,,,,,,,,Opera glass,,
6320,,,,,,,,,,,,Opera glass,,
6320,,,,,,,,,,,,,,
6321,,,,,,,,,,,,,,
6322,,,,,,,,,,,,Rule,,
6326,,,,,,,,,,,,Gauge,stick,
6327,,,,,,,,,,,,Thermometer,,
6327,,,,,,,,,,,,Barometer,,
6328,,,,,,,,,,,,,,
6330,,,,,,,,,,,,Opera glass,,
6330,,,,,,,,,,,,Compass,,
6330,,,,,,,,,,,,Thermometer,,
6330,,,,,,,,,,,,Barometer,,
6330,,,,,,,Nautical,,,,,,,
6333,,,,,,,,,,,,Tool,,
6335,,,,,,,Mathematical,,,,,,,
6336,,,,,,,Mathematical,,,,,,,
6337,,,,,,,,,,,,,,
6340,,,,,,,,,,,,Watch,,
6340,,,,,,,,,,,,Clock,,
6341,,,,,,,,,,,,Apparatus,chemical,
6341,,,,,,,,,,,,Apparatus,chemical,
6341,,,,,,,,,,,,,,
6341,,,Manufacturer,apparatus (photographic),,,,,,,,,,
6343,,,,,,,,,,,,Tube,copper,
6343,,,,,,,,,,,,Micrometer,,
6343,,,,,,,Mathematical,,,,,,,
6344,,,,,,,,,,,,,,
6344,,,Manufacturer,apparatus (photographic),,,,,,,,,,
6345,,,,,,,,,,,,Hydrometer,,
6346,,,,,,,,,,,,Apparatus,photographic,
6346,,,,,,,,,,,,Apparatus,photographic,
6346,,,,,,,,,,,,Apparatus,photographic,
6346,,,,,,,,,,,,Apparatus,photographic,
6346,,,,,,,,,,,,Apparatus,photographic,
6346,,,,,,,,,,,,Apparatus,photographic,
6346,,,,,,,,,,,,Spectacle,,
6346,,,,,,,,,,,,Spectacle,,
6346,,,,,,,,,,,,Spectacle,,
6346,,,,,,,,,,,,Spectacle,,
6346,,,,,,,,,,,,Spectacle,,
6346,,,,,,,,,,,,Spectacle,,
6346,,,,,,,,,,,,Telescope,wholesale,
6346,,,,,,,,,,,,Telescope,wholesale,
6346,,,,,,,,,,,,Telescope,wholesale,
6346,,,,,,,,,,,,Telescope,wholesale,
6346,,,,,,,,,,,,Telescope,wholesale,
6346,,,,,,,,,,,,Telescope,wholesale,
6346,,,,,,,,,,,,Telescope,,
6346,,,,,,,,,,,,Telescope,,
6346,,,,,,,,,,,,Telescope,,
6346,,,,,,,,,,,,Telescope,,
6346,,,,,,,,,,,,Telescope,,
6346,,,,,,,,,,,,Telescope,,
6346,,,,,,,Nautical,,,,,,,
6346,,,,,,,Philosophical,,,,,,,
6346,,,,,,,Mathematical,,,,,,,
6346,,,,,,,,,,,,,,
6347,,,,,,,,,,,,Saccharometer,,
6347,,,,,,,,,,,,Hydrometer,,
6347,,,,,,,Nautical,,,,,,,
6348,,,,,,,,,,,,Thermometer,,
6348,,,,,,,,,,,,Barometer,,
6349,,,,,,,,,,,,Rule,,
6350,,,,,,,,,,,,,,
6351,,,,,,,,,,,,Compass,,
6351,,,,,,,Nautical,,,,,,,
6352,,,,,,,,,,,,Hydrometer,,
6352,,,,,,,,,,,,Hydrometer,,
6352,,,,,,,,,,,,Hydrometer,,
6352,,,,,,,,,,,,Hydrometer,,
6352,,,,,,,,,,,,Thermometer,,
6352,,,,,,,,,,,,Thermometer,,
6352,,,,,,,,,,,,Thermometer,,
6352,,,,,,,,,,,,Thermometer,,
6352,,,,,,,,,,,,Barometer,,
6352,,,,,,,,,,,,Barometer,,
6352,,,,,,,,,,,,Barometer,,
6352,,,,,,,,,,,,Barometer,,
6352,,,,,,,,,,,,,,
6352,,,Blower ,glass (chemical: master),,,,,,,,,,
6354,,,,,,,,,,,,,,
6355,,,,,,,Mathematical,,,,,,,
6355,,,,,,,,,,,,,,
6356,,,,,,,,,,,,,,
6357,,,,,,,,,,,,,,
6358,,,,,,,,,,,,Watch,,
6358,,,,,,,,,,,,Watch,,
6358,,,,,,,,,,,,Watch,,
6358,,,,,,,,,,,,Watch,,
6358,,,,,,,,,,,,,,
6358,,,Jeweller,,,,,,,,,,,
6358,,,Smith ,silver,,,,,,,,,,
6359,,,,,,,,,,Chart,,,,
6359,,,,,,,Nautical,,,,,,,
6359,,,,,,,Mathematical,,,,,,,
6359,,,,,,,Philosophical,,,,,,,
6359,,,,,,,Optical,,,,,,,
6359,,,,,,,,,,,,,,
6359,,,Printer,,,,,,,,,,,
6359,,,Stationer ,,,,,,,,,,,
6360,,,,,,,Mathematical,,,,,,,
6360,,,,,,,,,,,,,,
6361,,,,,,,Mathematical,,,,,,,
6361,,,,,,,,,,,,,,
6362,,,,,,,,,,,,Watch,,
6362,,,,,,,,,,,,Watch,,
6362,,,,,,,,,,,,Chronometer,,
6362,,,,,,,,,,,,Chronometer,,
6362,,,,,,,Nautical,,,,,,,
6362,,,,,,,,,,,,,,
6362,,,,,Makers of Playing Cards,,,,,,,,,
6362,,,Adjuster ,compass,,,,,,,,,,
6363,,,,,,,,,,,,Saccharometer,,
6363,,,,,,,,,,,,Hydrometer,,
6363,,,,,,,,,,,,Thermometer,,
6363,,,,,,,,,,,,Barometer,,
6364,,,,,,,,,,,,Spectacle,,
6364,,,,,,,,,,,,Spectacle,,
6364,,,,,,,,,,,,Barometer,,
6364,,,,,,,,,,,,Barometer,,
6364,,,,,,,,,,,,,,
6366,,,,,,,,,,,,Thermometer,,
6366,,,,,,,,,,,,Thermometer,,
6366,,,,,,,,,,,,Barometer,,
6366,,,,,,,,,,,,Barometer,,
6366,,,,,,,Philosophical,,,,,,,
6366,,,,,,,Mathematical,,,,,,,
6367,,,,,,,Scientific,,,,,,,
6368,,,,,,,Scientific,,,,,,,
6371,,,,,,,,,,,,,,
6372,,,,,,,,,,,,,,
6373,,,,,,,Nautical,,,,,,,
6373,,,Adjuster ,compass,,,,,,,,,,
6375,,,,,,,,,,,,Thermometer,,
6375,,,,,,,,,,,,Barometer,,
6376,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Barometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
6377,,,,,,,,,,,,Saccharometer,,
